term,estimate,std.error,statistic,p.value,conf.low,conf.high,b,df,dfcom,fmi,lambda,m,riv,ubar,Target,Site.Code,Source
(Intercept),2.4748634893666215,0.7667395451702973,3.227775983325524,0.0029169801567228287,0.9119082190228966,4.037818759710346,0.433170244862836,31.40670013343758,13096,0.7868201734852025,0.7736636456291103,20,3.418203177211796,0.13306077302197653,Insecticide.PRM,1080025,Discharge
Discharge_cumecs,-3.8030398749089593e-4,1.5861291007995913e-4,-2.3976862116657403,0.0244186501561405,-7.072318047889676e-4,-5.3376170192824296e-5,2.0894833114955198e-8,24.61625129744867,13096,0.8813344486997835,0.8720695839916491,20,6.816749379871657,3.218480473330241e-9,Insecticide.PRM,1080025,Discharge
Rel.Month2,-2.1795957960511685,0.713257622206498,-3.055832462481761,0.007257190475493759,-3.6864031298428914,-0.6727884622594453,0.4799860625383648,16.713804896899788,13096,0.9916084925122063,0.9906610385307908,20,106.07828737670867,0.0047510699703843615,Insecticide.PRM,1080025,Discharge
Rel.Month3,-2.270239983050954,0.5851643088403803,-3.879662427720322,0.0011347005271080824,-3.5014586070405826,-1.0390213590613253,0.32160299716533525,17.6335152734273,13096,0.9875145185261149,0.9861744083761326,20,71.32963530281593,0.004734121317037928,Insecticide.PRM,1080025,Discharge
Rel.Month4,-2.2339749082281246,0.7452772129949472,-2.9975086709692147,0.008314469920441487,-3.8102131960737715,-0.6577366203824779,0.5244831614876123,16.472984094593816,13096,0.9923575272009706,0.9914827512888934,20,116.4088058149559,0.004730804647522975,Insecticide.PRM,1080025,Discharge
Rel.Month5,-2.123072370505264,0.8453891712231522,-2.511355057261373,0.023335326497153263,-3.917542916682976,-0.3286018243275517,0.676152990083127,15.748849397895262,13096,0.9940974128793302,0.9933925779404703,20,150.34495586788304,0.004722211234084684,Insecticide.PRM,1080025,Discharge
Rel.Month6,-2.169940259400213,0.9052754869517226,-2.3969943853300575,0.029698649478032402,-4.096010884238424,-0.24386963456200084,0.7760026652307599,15.317569123808175,13096,0.9948684128403275,0.9942394481801214,20,172.59448040189298,0.0047209087833805456,Insecticide.PRM,1080025,Discharge
Sampling.Year2022-2023,0.13995684613143963,0.5774109709814119,0.2423868841521287,0.808604611313446,-0.9951821169201983,1.2750958091830775,0.06784186232929594,400.04551236509707,13096,0.21755894309336796,0.21365693679840994,20,0.27170957155583886,0.26216947396393614,Insecticide.PRM,1080025,Discharge
Sampling.Year2023-2024,-0.25790971334168894,0.5744586587100058,-0.44896131241340576,0.6536845449149079,-1.3869891397443146,0.8711697130609366,0.06450665517213279,432.28971848853024,13096,0.2088983434804367,0.20524673753290024,20,0.2582521484665145,0.26227076263615945,Insecticide.PRM,1080025,Discharge
(Intercept),0.699572295576985,0.36584577527818835,1.9122054779641275,0.06968908922288485,-0.06158149002661073,1.4607260811805807,0.12001775099140072,20.84891627963795,13096,0.946442369409688,0.9415398259695609,20,16.105662386145447,0.007824492747927934,PSII.PRM,1080025,Discharge
Discharge_cumecs,-1.144472204628973e-4,6.114992822161235e-5,-1.8715838888335437,0.07555564418150237,-2.4177782881847212e-4,1.288338789267751e-5,3.3718011888802667e-9,20.569196264886653,13096,0.9513165736548616,0.946802411351615,20,17.797844515276907,1.9892247318406226e-10,PSII.PRM,1080025,Discharge
Rel.Month2,-0.7043006669779345,0.34339076316439404,-2.0510180893851224,0.06267679167554986,-1.4521903120300828,0.0435889780742138,0.11202244763611574,12.04276350366412,13096,0.9978408183934887,0.9975097257372575,20,400.56219536184676,2.936462087034115e-4,PSII.PRM,1080025,Discharge
Rel.Month3,-0.7140306446717233,0.33546639989117594,-2.128471420396654,0.05427646131548862,-1.4433940218461587,0.015332732502712276,0.10690010169651556,12.235171082537082,13096,0.997741310554,0.997399994309289,20,383.6145427960684,2.9259867460502265e-4,PSII.PRM,1080025,Discharge
Rel.Month4,-0.7036446645991495,0.3381056822577316,-2.0811382402700187,0.059198893801181186,-1.4392245138445292,0.03193518464623013,0.10859338923003697,12.162350256651958,13096,0.9977796064062452,0.9974422208253331,20,389.96416528225825,2.923936834273177e-4,PSII.PRM,1080025,Discharge
Rel.Month5,-0.7043142952796333,0.34223475106000023,-2.057985909081903,0.06190381106547525,-1.4496662185278724,0.04103762796860588,0.1112692974067032,12.045686114936059,13096,0.9978393466439626,0.9975081025320007,20,400.3006204476385,2.918625560619653e-4,PSII.PRM,1080025,Discharge
Rel.Month6,-0.7171655507440934,0.34657271612330914,-2.06930758648909,0.060894634074336894,-1.4727663735170962,0.038435272028909395,0.11411511000450161,11.931125405521536,13096,0.9978961555764927,0.9975707632602743,20,410.6519331553087,2.9178205636112375e-4,PSII.PRM,1080025,Discharge
Sampling.Year2022-2023,0.07832348986753841,0.15182875102155455,0.515867313275989,0.6066201032748355,-0.22139780093301092,0.3780447806680877,0.007283092591050284,169.306623333811,13096,0.3394960720045467,0.33173942795787537,20,0.49642226675759005,0.0154047224161624,PSII.PRM,1080025,Discharge
Sampling.Year2023-2024,0.043527309867232314,0.16090063193983453,0.27052292674343537,0.7872459018821406,-0.2752069133020525,0.3622615330365171,0.009979076820148834,114.2904810683585,13096,0.41487922659030224,0.40472885219707255,20,0.6799067176208303,0.015410982697481824,PSII.PRM,1080025,Discharge
(Intercept),3.0510314459139205,0.9922068220828855,3.0749954324130298,0.005488317310064725,0.9947487147245275,5.107314177103314,0.8574343987344158,22.26674511044995,13096,0.9212718112640518,0.9145043680000958,20,10.696503980473773,0.08416825911668196,Total.PRM,1080025,Discharge
Discharge_cumecs,-5.045454612450447e-4,3.1874573138145925e-4,-1.5829089194648052,0.12936501902689265,-0.0011700880377987838,1.609971153086943e-4,9.311216844432392e-8,19.699576616696657,13096,0.9656145744024504,0.9622922431070543,20,25.51974241902149,3.831064407361243e-9,Total.PRM,1080025,Discharge
